date,time,symbol,strike,expiry,open,high,low,close,volume,oi,coi
250701,49980,QQQ250710C00549000,549,250710,544,544,544,544,1,1,-1
250701,49980,QQQ250710C00550000,550,250710,493,493,493,493,1,1,0
250701,49980,QQQ250710C00553000,553,250710,351,351,351,351,100,1,-1
250701,49980,QQQ250710C00558000,558,250710,180,180,180,180,3,3,2
250701,49980,QQQ250710C00560000,560,250710,132,135,132,135,6,6,5
250701,49980,QQQ250711C00547000,547,250711,710,720,710,720,12,2,1
250701,49980,QQQ250711C00550000,550,250711,537,550,537,548,5,5,-1
250701,49980,QQQ250711C00552000,552,250711,442,442,442,442,1,1,0
250701,49980,QQQ250711C00553000,553,250711,395,404,395,404,7,2,1
250701,49980,QQQ250711C00554000,554,250711,360,361,356,356,4,3,2
250701,49980,QQQ250711C00555000,555,250711,320,320,320,320,5,1,0
250701,49980,QQQ250711C00560000,560,250711,169,169,169,169,2,2,0
250701,49980,QQQ250718C00548000,548,250718,890,893,890,893,20,2,1
250701,49980,QQQ250718C00550000,550,250718,775,775,775,775,1,1,-3
250701,49980,QQQ250718C00555000,555,250718,530,530,530,530,4,1,0
250701,49980,QQQ250718C00560000,560,250718,342,342,342,342,7,2,0
250701,49980,QQQ250718C00565000,565,250718,209,209,209,209,8,2,1
250701,49980,QQQ250718C00570000,570,250718,122,122,122,122,5,1,-1
250701,49980,QQQ250725C00550000,550,250725,958,964,958,964,2,2,1
250701,49980,QQQ250725C00554000,554,250725,755,755,755,755,15,1,0
250701,49980,QQQ250725C00560000,560,250725,496,496,496,496,5,1,0
250701,49980,QQQ250725C00570000,570,250725,214,214,214,214,1,1,0
250701,49980,QQQ250725C00575000,575,250725,135,135,135,135,100,1,0
250701,49980,QQQ250725C00585000,585,250725,52,52,52,52,10,2,1
250701,49980,QQQ250731C00575000,575,250731,215,215,215,215,1,1,0
250701,49980,QQQ250731C00580000,580,250731,144,144,144,144,6,1,0
250701,49980,QQQ250801C00550000,550,250801,1175,1175,1175,1175,1,1,0
250701,49980,QQQ250801C00570000,570,250801,350,350,350,350,2,2,1
250701,49980,QQQ250815C00545000,545,250815,1762,1762,1762,1762,5,1,0
250701,49980,QQQ250815C00550000,550,250815,1457,1457,1457,1457,1,1,-1
250701,49980,QQQ250815C00560000,560,250815,935,935,935,935,10,1,0
250701,49980,QQQ250815C00570000,570,250815,552,552,552,552,1,1,0
250701,49980,QQQ250815C00585000,585,250815,221,221,221,221,1,1,0
250701,49980,QQQ250815C00595000,595,250815,112,112,112,112,31,1,-1
250701,49980,QQQ250829C00480000,480,250829,7497,7497,7497,7497,1,1,0
250701,49980,QQQ250829C00529000,529,250829,3209,3209,3209,3209,2,1,0
250701,49980,QQQ250919C00525000,525,250919,3892,3892,3892,3892,10,1,0
250701,49980,QQQ250919C00550000,550,250919,2137,2137,2137,2137,10,1,0
250701,49980,QQQ250919C00565000,565,250919,1328,1328,1328,1328,1,1,0
250701,49980,QQQ250919C00575000,575,250919,919,919,919,919,1,1,0
250701,49980,QQQ251219C00640000,640,251219,360,360,360,360,37,2,1
250701,49980,QQQ260618C00559780,559,260618,4922,4923,4922,4923,2,2,1
250701,49980,QQQ260618C00560000,560,260618,4901,4902,4901,4902,2,2,1
250701,50040,QQQ250701C00530000,530,250701,1860,1860,1860,1860,26,1,0
250701,50040,QQQ250701C00540000,540,250701,844,844,844,844,1,1,0
250701,50040,QQQ250701C00543000,543,250701,558,558,532,532,2,2,-2
250701,50040,QQQ250701C00544000,544,250701,455,459,450,450,111,3,2
250701,50040,QQQ250701C00545000,545,250701,355,355,336,336,14,5,3
250701,50040,QQQ250701C00546000,546,250701,261,261,243,243,16,8,-36
250701,50040,QQQ250701C00547000,547,250701,181,181,157,158,471,52,0
250701,50040,QQQ250701C00548000,548,250701,108,109,90,92,715,123,-104
250701,50040,QQQ250701C00549000,549,250701,56,56,45,46,397,77,-177
250701,50040,QQQ250701C00550000,550,250701,26,26,20,20,555,53,-148
250701,50040,QQQ250701C00551000,551,250701,11,11,8,8,216,20,-45
250701,50040,QQQ250701C00552000,552,250701,5,6,4,4,32,11,-5
250701,50040,QQQ250701C00553000,553,250701,3,3,2,2,8,3,-21
250701,50040,QQQ250701C00554000,554,250701,2,2,2,2,4,2,1
250701,50040,QQQ250702C00545000,545,250702,430,430,430,430,2,1,-3
250701,50040,QQQ250702C00546000,546,250702,344,344,335,335,6,3,-8
250701,50040,QQQ250702C00547000,547,250702,280,280,267,268,35,9,-10
250701,50040,QQQ250702C00548000,548,250702,222,222,206,208,142,21,-13
250701,50040,QQQ250702C00549000,549,250702,163,166,154,155,67,20,-17
250701,50040,QQQ250702C00550000,550,250702,121,121,111,111,88,16,-19
250701,50040,QQQ250702C00551000,551,250702,84,85,78,78,13,7,-6
250701,50040,QQQ250702C00552000,552,250702,56,56,53,53,5,3,-9
250701,50040,QQQ250702C00553000,553,250702,35,35,35,35,1,1,-11
250701,50040,QQQ250702C00554000,554,250702,24,24,24,24,4,3,-18
250701,50040,QQQ250702C00555000,555,250702,15,15,14,14,7,3,-6
250701,50040,QQQ250702C00556000,556,250702,10,10,10,10,3,2,0
250701,50040,QQQ250702C00557000,557,250702,6,7,6,7,6,2,0
250701,50040,QQQ250703C00545000,545,250703,508,508,508,508,5,3,2
250701,50040,QQQ250703C00546000,546,250703,451,451,438,438,7,2,1
250701,50040,QQQ250703C00547000,547,250703,380,380,371,371,24,5,2
250701,50040,QQQ250703C00547500,547,250703,351,351,351,351,1,1,-4
250701,50040,QQQ250703C00548000,548,250703,324,324,311,311,33,10,4
250701,50040,QQQ250703C00549000,549,250703,265,265,261,261,30,7,1
250701,50040,QQQ250703C00551000,551,250703,172,172,165,165,7,5,-9
250701,50040,QQQ250703C00552000,552,250703,137,137,130,130,94,8,7
250701,50040,QQQ250703C00552500,552,250703,119,119,117,117,2,2,0
250701,50040,QQQ250703C00553000,553,250703,102,102,102,102,1,1,-6
250701,50040,QQQ250703C00555000,555,250703,59,59,56,56,3,2,-7
250701,50040,QQQ250703C00559000,559,250703,15,15,15,15,1,1,0
250701,50040,QQQ250703C00560000,560,250703,13,13,13,13,1,1,0
250701,50040,QQQ250707C00547000,547,250707,484,484,472,472,6,2,1
250701,50040,QQQ250707C00548000,548,250707,426,426,413,413,13,3,0
250701,50040,QQQ250707C00549000,549,250707,370,370,370,370,20,5,3
250701,50040,QQQ250707C00552000,552,250707,229,229,222,222,104,4,3
250701,50040,QQQ250707C00556000,556,250707,102,102,102,102,2,1,-1
250701,50040,QQQ250707C00557000,557,250707,81,81,81,81,1,1,-1
250701,50040,QQQ250707C00559000,559,250707,53,53,53,53,4,2,1
250701,50040,QQQ250707C00560000,560,250707,41,41,41,41,1,1,-1
250701,50040,QQQ250708C00550000,550,250708,374,374,374,374,2,1,-4
250701,50040,QQQ250708C00570000,570,250708,10,10,10,10,1,1,0
250701,50040,QQQ250709C00546000,546,250709,655,655,655,655,1,1,0
250701,50040,QQQ250711C00548000,548,250711,652,652,652,652,5,1,0
250701,50040,QQQ250711C00549000,549,250711,585,585,585,585,1,1,-2
250701,50040,QQQ250711C00550000,550,250711,539,540,530,530,3,3,-2
250701,50040,QQQ250711C00565000,565,250711,77,77,77,77,15,1,0
250701,50040,QQQ250711C00570000,570,250711,36,36,35,35,16,2,1
250701,50040,QQQ250711C00575000,575,250711,18,18,18,18,4,1,0
250701,50040,QQQ250718C00280000,280,250718,26900,26900,26894,26894,5,3,0
250701,50040,QQQ250718C00540000,540,250718,1417,1417,1417,1417,1,1,-2
250701,50040,QQQ250718C00543000,543,250718,1205,1205,1205,1205,5,1,0
250701,50040,QQQ250718C00545000,545,250718,1070,1070,1070,1070,5,1,0
250701,50040,QQQ250718C00549000,549,250718,824,824,824,824,2,1,0
250701,50040,QQQ250718C00550000,550,250718,773,773,766,766,16,4,3
250701,50040,QQQ250718C00552000,552,250718,666,666,666,666,2,1,-6
250701,50040,QQQ250718C00555000,555,250718,529,529,526,526,9,2,1
250701,50040,QQQ250718C00560000,560,250718,338,338,338,338,2,1,-1
250701,50040,QQQ250718C00565000,565,250718,206,206,206,206,1,1,-1
250701,50040,QQQ250725C00554000,554,250725,748,748,748,748,1,1,0
250701,50040,QQQ250725C00555000,555,250725,699,699,699,699,1,1,0
250701,50040,QQQ250725C00575000,575,250725,134,134,134,134,10,1,0
250701,50040,QQQ250731C00540000,540,250731,1757,1757,1757,1757,1,1,0
250701,50040,QQQ250808C00549000,549,250808,1365,1365,1365,1365,1,1,0
250701,50040,QQQ250815C00575000,575,250815,412,412,412,412,1,1,-1
250701,50040,QQQ250829C00580000,580,250829,480,480,480,480,2,1,0
250701,50040,QQQ250919C00550000,550,250919,2140,2140,2140,2140,1,1,0
250701,50040,QQQ250919C00580000,580,250919,747,747,747,747,1,1,0
250701,50040,QQQ251231C00550000,550,251231,3578,3578,3578,3578,1,1,0
250701,50040,QQQ251231C00610000,610,251231,944,944,944,944,1,1,0
250701,50100,QQQ250701C00530000,530,250701,1820,1820,1820,1820,244,2,1
250701,50100,QQQ250701C00543000,543,250701,526,531,509,515,7,7,5
250701,50100,QQQ250701C00545000,545,250701,333,333,324,324,10,4,-1
250701,50100,QQQ250701C00546000,546,250701,243,243,231,231,10,6,-2
250701,50100,QQQ250701C00547000,547,250701,159,159,141,143,147,21,-31
250701,50100,QQQ250701C00548000,548,250701,92,92,79,80,410,65,-58
250701,50100,QQQ250701C00549000,549,250701,46,47,38,38,216,58,-19
250701,50100,QQQ250701C00550000,550,250701,20,20,16,17,1730,68,15
250701,50100,QQQ250701C00551000,551,250701,9,9,6,7,25,10,-10
250701,50100,QQQ250701C00552000,552,250701,5,5,3,3,12,8,-3
250701,50100,QQQ250701C00553000,553,250701,2,2,2,2,22,3,0
250701,50100,QQQ250701C00554000,554,250701,1,1,1,1,1,1,-1
250701,50100,QQQ250702C00544000,544,250702,479,479,479,479,5,1,-1
250701,50100,QQQ250702C00546000,546,250702,335,335,322,322,164,11,8
250701,50100,QQQ250702C00547000,547,250702,266,266,256,256,4,4,-5
250701,50100,QQQ250702C00548000,548,250702,204,204,200,200,49,10,-11
250701,50100,QQQ250702C00549000,549,250702,155,155,144,144,65,13,-7
250701,50100,QQQ250702C00550000,550,250702,111,112,104,105,122,22,6
250701,50100,QQQ250702C00551000,551,250702,77,77,73,74,3,3,-4
250701,50100,QQQ250702C00552000,552,250702,51,51,49,49,2,2,-1
250701,50100,QQQ250702C00553000,553,250702,33,33,33,33,26,2,1
250701,50100,QQQ250702C00554000,554,250702,22,23,22,22,8,4,1
250701,50100,QQQ250702C00556000,556,250702,10,10,10,10,5,1,-1
250701,50100,QQQ250703C00540000,540,250703,908,908,908,908,17,5,3
250701,50100,QQQ250703C00542000,542,250703,728,728,728,728,1,1,0
250701,50100,QQQ250703C00545000,545,250703,500,500,500,500,8,5,2
250701,50100,QQQ250703C00547500,547,250703,339,341,334,334,5,3,2
250701,50100,QQQ250703C00548000,548,250703,312,312,301,301,6,5,-5
250701,50100,QQQ250703C00549000,549,250703,256,256,250,250,8,2,-5
250701,50100,QQQ250703C00551000,551,250703,161,161,159,159,14,3,-2
250701,50100,QQQ250703C00552000,552,250703,128,128,123,123,53,5,-3
250701,50100,QQQ250703C00552500,552,250703,112,112,112,112,5,2,0
250701,50100,QQQ250703C00555000,555,250703,53,53,53,53,10,7,5
250701,50100,QQQ250703C00556000,556,250703,40,40,40,40,1,1,0
250701,50100,QQQ250703C00557000,557,250703,30,30,28,28,3,3,1
250701,50100,QQQ250703C00559000,559,250703,16,16,16,16,3,2,1
250701,50100,QQQ250703C00566000,566,250703,3,3,3,3,1,1,0
250701,50100,QQQ250707C00540000,540,250707,973,973,973,973,8,1,0
250701,50100,QQQ250707C00549000,549,250707,359,359,357,357,2,2,-3
250701,50100,QQQ250707C00551000,551,250707,252,252,252,252,1,1,-4
250701,50100,QQQ250707C00552000,552,250707,221,221,214,214,212,3,-1
250701,50100,QQQ250707C00554000,554,250707,151,151,151,151,10,2,1
250701,50100,QQQ250707C00560000,560,250707,40,40,40,40,10,1,0
250701,50100,QQQ250708C00565000,565,250708,23,23,23,23,1,1,0
250701,50100,QQQ250709C00551000,551,250709,374,374,374,374,2,1,-1
250701,50100,QQQ250709C00554000,554,250709,250,250,250,250,9,2,1
250701,50100,QQQ250711C00536000,536,250711,1495,1495,1495,1495,1,1,-5
250701,50100,QQQ250711C00548000,548,250711,629,629,629,629,2,1,0
250701,50100,QQQ250711C00554000,554,250711,346,346,346,346,1,1,-2
250701,50100,QQQ250718C00545000,545,250718,1058,1058,1050,1050,21,3,2
250701,50100,QQQ250718C00548000,548,250718,875,875,875,875,5,1,-1
250701,50100,QQQ250718C00552000,552,250718,649,649,649,649,2,1,0
250701,50100,QQQ250718C00575000,575,250718,66,66,65,65,18,3,2
250701,50100,QQQ250718C00585000,585,250718,22,22,22,22,5,2,-3
250701,50100,QQQ250725C00540000,540,250725,1581,1581,1581,1581,1,1,0
250701,50100,QQQ250731C00550000,550,250731,1104,1104,1104,1104,20,1,-1
250701,50100,QQQ250808C00549000,549,250808,1350,1350,1350,1350,1,1,0
250701,50100,QQQ250815C00550000,550,250815,1436,1436,1436,1436,15,1,0
250701,50100,QQQ250815C00555000,555,250815,1164,1164,1161,1161,45,7,6
250701,50100,QQQ250815C00565000,565,250815,710,710,710,710,1,1,0
250701,50100,QQQ250815C00580000,580,250815,301,301,301,301,1,1,0
250701,50100,QQQ250815C00595000,595,250815,112,112,112,112,1,1,0
250701,50100,QQQ250829C00550000,550,250829,1729,1729,1729,1729,1,1,-1
250701,50100,QQQ250919C00525000,525,250919,3867,3867,3867,3867,10,1,0
250701,50100,QQQ250919C00550000,550,250919,2120,2120,2120,2120,10,1,0
250701,50100,QQQ250919C00600000,600,250919,303,303,303,303,1,1,0
250701,50100,QQQ251219C00590000,590,251219,1471,1471,1471,1471,1,1,0
250701,50100,QQQ251231C00568000,568,251231,2540,2540,2540,2540,1,1,0
250701,50100,QQQ260116C00510000,510,260116,6575,6575,6575,6575,1,1,0
250701,50100,QQQ270115C00610000,610,270115,4194,4194,4194,4194,1,1,0
250701,50100,QQQ271217C00610000,610,271217,6625,6625,6625,6625,1,1,0
250701,50160,QQQ250701C00537000,537,250701,1123,1123,1123,1123,1,1,0
250701,50160,QQQ250701C00540000,540,250701,816,816,816,816,5,1,0
250701,50160,QQQ250701C00543000,543,250701,515,522,515,522,7,7,0
250701,50160,QQQ250701C00545000,545,250701,326,330,323,330,3,3,-1
250701,50160,QQQ250701C00546000,546,250701,233,239,233,239,27,3,-3
250701,50160,QQQ250701C00547000,547,250701,145,156,145,154,83,19,-2
250701,50160,QQQ250701C00548000,548,250701,81,91,81,89,727,86,21
250701,50160,QQQ250701C00549000,549,250701,39,44,39,44,498,55,-3
250701,50160,QQQ250701C00550000,550,250701,17,19,16,19,200,40,-28
250701,50160,QQQ250701C00551000,551,250701,7,8,7,8,31,7,-3
250701,50160,QQQ250701C00552000,552,250701,3,3,3,3,16,3,-5
250701,50160,QQQ250701C00553000,553,250701,2,3,2,3,5,2,-1
250701,50160,QQQ250701C00555000,555,250701,1,1,1,1,1,1,-1
250701,50160,QQQ250702C00547000,547,250702,254,254,254,254,5,2,-2
250701,50160,QQQ250702C00548000,548,250702,197,204,195,204,26,11,1
250701,50160,QQQ250702C00549000,549,250702,149,153,149,152,257,16,3
250701,50160,QQQ250702C00550000,550,250702,108,110,108,110,11,3,-19
250701,50160,QQQ250702C00551000,551,250702,74,74,74,74,10,1,-2
250701,50160,QQQ250702C00552000,552,250702,49,52,49,52,18,4,2
250701,50160,QQQ250702C00553000,553,250702,34,34,33,34,12,6,4
250701,50160,QQQ250702C00554000,554,250702,20,22,20,22,9,2,-2
250701,50160,QQQ250702C00556000,556,250702,9,9,9,9,31,2,1
250701,50160,QQQ250702C00561000,561,250702,2,2,2,2,21,1,-1
250701,50160,QQQ250703C00535000,535,250703,1367,1367,1367,1367,1,1,-1
250701,50160,QQQ250703C00540000,540,250703,905,905,905,905,1,1,-4
250701,50160,QQQ250703C00545000,545,250703,499,499,499,499,2,1,-4
250701,50160,QQQ250703C00547000,547,250703,365,365,363,363,15,5,0
250701,50160,QQQ250703C00548000,548,250703,307,308,307,308,4,2,-3
250701,50160,QQQ250703C00549000,549,250703,246,246,246,246,1,1,-1
250701,50160,QQQ250703C00551000,551,250703,160,160,160,160,10,1,-2
250701,50160,QQQ250703C00552000,552,250703,125,125,125,125,6,1,-4
250701,50160,QQQ250703C00552500,552,250703,109,110,109,110,3,2,0
250701,50160,QQQ250703C00555000,555,250703,56,56,56,56,1,1,-6
250701,50160,QQQ250703C00557000,557,250703,28,30,28,30,6,4,1
250701,50160,QQQ250703C00558000,558,250703,21,21,21,21,5,1,-1
250701,50160,QQQ250703C00563000,563,250703,4,5,4,5,6,2,1
250701,50160,QQQ250707C00544000,544,250707,662,662,662,662,1,1,0
250701,50160,QQQ250707C00549000,549,250707,355,355,355,355,1,1,-1
250701,50160,QQQ250707C00552000,552,250707,219,221,219,221,132,2,-1
250701,50160,QQQ250707C00555000,555,250707,120,124,120,124,30,4,3
250701,50160,QQQ250708C00527000,527,250708,2199,2199,2199,2199,1,1,0
250701,50160,QQQ250710C00548000,548,250710,580,580,580,580,2,1,0
250701,50160,QQQ250710C00553000,553,250710,335,335,335,335,87,1,0
250701,50160,QQQ250711C00548000,548,250711,635,635,635,635,2,1,0
250701,50160,QQQ250711C00555000,555,250711,305,305,305,305,1,1,0
250701,50160,QQQ250718C00519000,519,250718,3173,3174,3173,3174,5,2,1
250701,50160,QQQ250718C00524000,524,250718,2716,2717,2716,2717,5,2,1
250701,50160,QQQ250718C00548000,548,250718,872,872,872,872,2,1,0
250701,50160,QQQ250801C00534000,534,250801,2228,2232,2228,2232,5,2,1
250701,50160,QQQ250801C00539000,539,250801,1857,1862,1857,1862,5,2,1
250701,50160,QQQ250801C00552000,552,250801,1039,1039,1039,1039,2,1,0
250701,50160,QQQ250808C00549000,549,250808,1350,1350,1350,1350,1,1,0
250701,50160,QQQ250808C00565000,565,250808,593,593,593,593,4,2,1
250701,50160,QQQ250808C00570000,570,250808,442,442,442,442,6,1,-3
250701,50160,QQQ250815C00555000,555,250815,1163,1163,1163,1163,15,3,-4
250701,50160,QQQ250919C00545000,545,250919,2431,2431,2431,2431,4,1,0
250701,50160,QQQ261218C00550000,550,261218,7098,7098,7098,7098,4,1,0
250701,50220,QQQ250701C00400000,400,250701,14825,14825,14825,14825,1,1,0
250701,50220,QQQ250701C00540000,540,250701,819,819,819,819,8,1,0
250701,50220,QQQ250701C00543000,543,250701,524,524,524,524,1,1,-6
250701,50220,QQQ250701C00544000,544,250701,425,425,425,425,1,1,-2
250701,50220,QQQ250701C00546000,546,250701,235,236,235,236,10,2,-1
250701,50220,QQQ250701C00547000,547,250701,152,155,152,153,10,5,-14
250701,50220,QQQ250701C00548000,548,250701,87,90,84,87,85,24,-62
250701,50220,QQQ250701C00549000,549,250701,43,44,41,41,205,32,-23
250701,50220,QQQ250701C00550000,550,250701,18,19,17,17,34,14,-26
250701,50220,QQQ250701C00551000,551,250701,7,8,7,8,14,6,-1
250701,50220,QQQ250701C00552000,552,250701,3,4,3,4,19,11,8
250701,50220,QQQ250701C00553000,553,250701,2,2,2,2,2,2,0
250701,50220,QQQ250702C00546000,546,250702,334,334,329,330,165,8,-3
250701,50220,QQQ250702C00547000,547,250702,260,261,260,261,9,2,0
250701,50220,QQQ250702C00548000,548,250702,204,204,200,200,56,8,-3
250701,50220,QQQ250702C00549000,549,250702,150,152,150,151,19,7,-9
250701,50220,QQQ250702C00550000,550,250702,109,109,108,108,4,4,1
250701,50220,QQQ250702C00552000,552,250702,52,52,50,51,4,4,0
250701,50220,QQQ250702C00553000,553,250702,34,34,33,34,313,9,3
250701,50220,QQQ250702C00554000,554,250702,22,22,22,22,1,1,-1
250701,50220,QQQ250703C00545000,545,250703,501,501,500,500,15,3,2
250701,50220,QQQ250703C00548000,548,250703,306,306,306,306,2,2,0
250701,50220,QQQ250703C00549000,549,250703,252,252,250,250,70,6,5
250701,50220,QQQ250703C00551000,551,250703,161,161,161,161,5,3,2
250701,50220,QQQ250703C00552000,552,250703,126,126,126,126,1,1,0
250701,50220,QQQ250703C00553000,553,250703,98,98,98,98,1,1,0
250701,50220,QQQ250703C00557000,557,250703,30,30,30,30,6,3,-1
250701,50220,QQQ250707C00547000,547,250707,470,470,467,467,2,2,0
250701,50220,QQQ250707C00554000,554,250707,150,150,150,150,1,1,-1
250701,50220,QQQ250707C00558000,558,250707,62,62,62,62,2,2,1
250701,50220,QQQ250708C00527000,527,250708,2197,2197,2197,2197,1,1,0
250701,50220,QQQ250709C00554000,554,250709,254,254,254,254,1,1,-1
250701,50220,QQQ250711C00548000,548,250711,638,638,638,638,100,1,0
250701,50220,QQQ250711C00549000,549,250711,580,580,578,578,2,2,1
250701,50220,QQQ250711C00554000,554,250711,343,343,343,343,3,1,0
250701,50220,QQQ250718C00548000,548,250718,871,871,871,871,10,1,0
250701,50220,QQQ250718C00550000,550,250718,757,759,756,759,12,4,0
250701,50220,QQQ250718C00560000,560,250718,333,334,333,334,2,2,1
250701,50220,QQQ250725C00545000,545,250725,1245,1245,1245,1245,3,1,0
250701,50220,QQQ250808C00565000,565,250808,597,597,596,596,16,3,1
250701,50220,QQQ250808C00575000,575,250808,319,319,319,319,8,4,3
250701,50220,QQQ250815C00550000,550,250815,1437,1437,1437,1437,1,1,0
250701,50220,QQQ250815C00555000,555,250815,1164,1164,1162,1162,38,6,3
250701,50220,QQQ250815C00580000,580,250815,300,300,300,300,2,1,0
250701,50220,QQQ250829C00549000,549,250829,1795,1795,1789,1794,5,5,4
250701,50220,QQQ250829C00550000,550,250829,1732,1732,1732,1732,5,5,4
250701,50220,QQQ250919C00550000,550,250919,2118,2118,2118,2118,2,1,0
250701,50220,QQQ250919C00610000,610,250919,186,186,186,186,1,1,0
250701,50220,QQQ251121C00605000,605,251121,737,737,737,737,3,1,0
250701,50220,QQQ270617C00500000,500,270617,11620,11620,11620,11620,8,1,0
250701,50280,QQQ250701C00543000,543,250701,509,521,509,521,4,4,3
250701,50280,QQQ250701C00544000,544,250701,409,409,409,409,1,1,0
250701,50280,QQQ250701C00545000,545,250701,322,325,320,325,14,6,3
250701,50280,QQQ250701C00546000,546,250701,231,231,225,225,8,4,2
250701,50280,QQQ250701C00547000,547,250701,149,149,141,147,39,18,13
250701,50280,QQQ250701C00548000,548,250701,84,84,77,83,193,38,14
250701,50280,QQQ250701C00549000,549,250701,41,41,37,39,716,42,10
250701,50280,QQQ250701C00550000,550,250701,16,17,15,15,215,22,8
250701,50280,QQQ250701C00551000,551,250701,6,7,6,7,75,5,-1
250701,50280,QQQ250701C00552000,552,250701,3,4,3,3,22,7,-4
250701,50280,QQQ250701C00554000,554,250701,2,2,2,2,1,1,0
250701,50280,QQQ250702C00546000,546,250702,330,330,321,321,3,2,-6
250701,50280,QQQ250702C00547000,547,250702,260,260,252,260,42,4,2
250701,50280,QQQ250702C00548000,548,250702,200,200,195,200,10,5,-3
250701,50280,QQQ250702C00549000,549,250702,149,149,144,146,46,11,4
250701,50280,QQQ250702C00550000,550,250702,106,106,104,104,93,11,7
250701,50280,QQQ250702C00551000,551,250702,72,75,72,73,15,3,2
250701,50280,QQQ250702C00552000,552,250702,50,50,48,49,23,6,2
250701,50280,QQQ250702C00553000,553,250702,33,33,32,33,54,15,6
250701,50280,QQQ250702C00554000,554,250702,21,22,21,22,13,3,2
250701,50280,QQQ250702C00560000,560,250702,3,3,3,3,2,1,0
250701,50280,QQQ250703C00530000,530,250703,1897,1897,1897,1897,1,1,0
250701,50280,QQQ250703C00546000,546,250703,426,426,425,425,2,2,0
250701,50280,QQQ250703C00547500,547,250703,327,327,327,327,2,1,-2
250701,50280,QQQ250703C00548000,548,250703,298,298,298,298,1,1,-1
250701,50280,QQQ250703C00549000,549,250703,245,250,245,248,13,5,-1
250701,50280,QQQ250703C00551000,551,250703,158,159,157,159,19,5,2
250701,50280,QQQ250703C00552000,552,250703,124,124,124,124,2,1,0
250701,50280,QQQ250703C00553000,553,250703,94,96,93,96,7,4,3
250701,50280,QQQ250703C00555000,555,250703,54,54,53,53,65,5,4
250701,50280,QQQ250703C00556000,556,250703,39,39,39,39,1,1,0
250701,50280,QQQ250703C00557000,557,250703,28,28,28,28,7,4,1
250701,50280,QQQ250703C00558000,558,250703,21,21,21,21,5,1,0
250701,50280,QQQ250703C00559000,559,250703,15,16,15,16,6,4,2
250701,50280,QQQ250703C00561000,561,250703,8,8,8,8,45,1,-1
250701,50280,QQQ250703C00562000,562,250703,6,6,6,6,47,1,-2
250701,50280,QQQ250703C00563000,563,250703,4,4,4,4,5,1,-1
250701,50280,QQQ250703C00564000,564,250703,3,3,3,3,5,3,1
250701,50280,QQQ250707C00547000,547,250707,465,465,465,465,4,1,-1
250701,50280,QQQ250707C00549000,549,250707,352,352,346,346,11,3,2
250701,50280,QQQ250707C00550000,550,250707,300,300,298,298,2,2,0
250701,50280,QQQ250707C00552000,552,250707,214,214,214,214,2,1,-1
250701,50280,QQQ250707C00553000,553,250707,179,179,179,179,1,1,0
250701,50280,QQQ250707C00555000,555,250707,120,120,119,119,21,2,-2
250701,50280,QQQ250707C00560000,560,250707,39,39,39,39,1,1,0
250701,50280,QQQ250708C00548000,548,250708,465,465,465,465,1,1,-1
250701,50280,QQQ250708C00553000,553,250708,233,233,233,233,10,2,1
250701,50280,QQQ250709C00548000,548,250709,523,523,523,523,1,1,0
250701,50280,QQQ250709C00552000,552,250709,324,324,324,324,1,1,0
250701,50280,QQQ250709C00565000,565,250709,39,39,39,39,1,1,0
250701,50280,QQQ250711C00549000,549,250711,572,572,572,572,1,1,-1
250701,50280,QQQ250711C00553000,553,250711,379,379,379,379,1,1,-1
250701,50280,QQQ250718C00550000,550,250718,756,756,756,756,3,1,-3
250701,50280,QQQ250718C00565000,565,250718,200,200,200,200,1,1,0
250701,50280,QQQ250718C00570000,570,250718,117,117,117,117,1,1,0
250701,50280,QQQ250718C00575000,575,250718,65,65,65,65,2,1,-2
250701,50280,QQQ250725C00552500,552,250725,809,809,809,809,1,1,0
250701,50280,QQQ250725C00560000,560,250725,476,476,476,476,24,4,3
250701,50280,QQQ250808C00565000,565,250808,593,593,593,593,7,1,-2
250701,50280,QQQ250815C00555000,555,250815,1161,1161,1161,1161,20,3,-3
250701,50280,QQQ250829C00549000,549,250829,1784,1784,1784,1784,1,1,-4
250701,50280,QQQ250829C00550000,550,250829,1727,1727,1727,1727,1,1,-4
250701,50280,QQQ250919C00555000,555,250919,1820,1820,1820,1820,1,1,0
250701,50280,QQQ250919C00560000,560,250919,1551,1551,1551,1551,1,1,-5
250701,50280,QQQ251219C00590000,590,251219,1472,1472,1472,1472,9,1,0
250701,50280,QQQ260116C00584780,584,260116,1960,1960,1960,1960,1,1,0
250701,50340,QQQ250701C00541000,541,250701,730,730,730,730,1,1,0
250701,50340,QQQ250701C00544000,544,250701,430,430,430,430,1,1,0
250701,50340,QQQ250701C00545000,545,250701,334,337,334,335,5,5,-1
250701,50340,QQQ250701C00546000,546,250701,241,241,238,238,6,2,-2
250701,50340,QQQ250701C00547000,547,250701,148,157,147,153,19,6,-12
250701,50340,QQQ250701C00548000,548,250701,83,90,82,86,160,26,-12
250701,50340,QQQ250701C00549000,549,250701,39,45,39,41,162,40,-2
250701,50340,QQQ250701C00550000,550,250701,17,19,16,18,194,25,3
250701,50340,QQQ250701C00551000,551,250701,7,7,7,7,36,4,-1
250701,50340,QQQ250701C00552000,552,250701,3,4,3,4,5,3,-4
250701,50340,QQQ250701C00553000,553,250701,2,2,2,2,1,1,-1
